n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size,chromatic_number_norm,clique_number_norm,max_independent_set_size_norm,domination_number_norm,min_clique_cover_size_norm,chromatic_to_clique_ratio,chromatic_to_max_independent_ratio,clique_to_max_independent_ratio,domination_to_clique_ratio,min_clique_cover_to_chromatic_ratio,chromatic_minus_clique,min_clique_cover_minus_chromatic,max_independent_plus_clique,chromatic_number_sq,clique_number_sq,max_independent_set_size_sq,chromatic_clique_product,chromatic_number_log,clique_number_sqrt,n_sq,n_inv,n_bin_medium,n_bin_large,chromatic_number_norm_x_clique_number_norm
250,1,117,116,8,234,11,0.468,0.464,0.032,0.936,0.044,1.0086206896551724,14.625,14.5,2.0172413793103448,0.09401709401709402,1,-106,124,13689,13456,64,13572,4.770684624465665,10.770329614269007,62500,0.004,True,False,0.217152
50,1,27,21,6,48,6,0.54,0.42,0.12,0.96,0.12,1.2857142857142858,4.5,3.5,2.2857142857142856,0.2222222222222222,6,-21,27,729,441,36,567,3.332204510175204,4.58257569495584,2500,0.02,False,False,0.2268
150,1,75,63,11,148,11,0.5,0.42,0.07333333333333333,0.9866666666666667,0.07333333333333333,1.1904761904761905,6.818181818181818,5.7272727272727275,2.3492063492063493,0.14666666666666667,12,-64,74,5625,3969,121,4725,4.330733340286331,7.937253933193772,22500,0.006666666666666667,True,False,0.21
350,0,114,114,9,331,11,0.32571428571428573,0.32571428571428573,0.025714285714285714,0.9457142857142857,0.03142857142857143,1.0,12.666666666666666,12.666666666666666,2.9035087719298245,0.09649122807017543,0,-103,123,12996,12996,81,12996,4.74493212836325,10.677078252031311,122500,0.002857142857142857,False,True,0.10608979591836736
150,1,75,71,9,148,11,0.5,0.47333333333333333,0.06,0.9866666666666667,0.07333333333333333,1.056338028169014,8.333333333333334,7.888888888888889,2.084507042253521,0.14666666666666667,4,-64,80,5625,5041,81,5325,4.330733340286331,8.426149773176359,22500,0.006666666666666667,True,False,0.23666666666666666
50,1,28,25,5,43,6,0.56,0.5,0.1,0.86,0.12,1.12,5.6,5.0,1.72,0.21428571428571427,3,-22,30,784,625,25,700,3.367295829986474,5.0,2500,0.02,False,False,0.28
25,0,10,9,6,25,7,0.4,0.36,0.24,1.0,0.28,1.1111111111111112,1.6666666666666667,1.5,2.7777777777777777,0.7,1,-3,15,100,81,36,90,2.3978952727983707,3.0,625,0.04,False,False,0.144
100,0,30,27,8,96,10,0.3,0.27,0.08,0.96,0.1,1.1111111111111112,3.75,3.375,3.5555555555555554,0.3333333333333333,3,-20,35,900,729,64,810,3.4339872044851463,5.196152422706632,10000,0.01,False,False,0.081
25,1,16,13,4,22,4,0.64,0.52,0.16,0.88,0.16,1.2307692307692308,4.0,3.25,1.6923076923076923,0.25,3,-12,17,256,169,16,208,2.833213344056216,3.605551275463989,625,0.04,False,False,0.33280000000000004
400,0,123,121,10,365,13,0.3075,0.3025,0.025,0.9125,0.0325,1.0165289256198347,12.3,12.1,3.0165289256198347,0.10569105691056911,2,-110,131,15129,14641,100,14883,4.820281565605037,11.0,160000,0.0025,False,True,0.09301875
200,1,93,88,9,197,12,0.465,0.44,0.045,0.985,0.06,1.0568181818181819,10.333333333333334,9.777777777777779,2.2386363636363638,0.12903225806451613,5,-81,97,8649,7744,81,8184,4.543294782270004,9.38083151964686,40000,0.005,True,False,0.2046
150,1,74,59,8,146,8,0.49333333333333335,0.3933333333333333,0.05333333333333334,0.9733333333333334,0.05333333333333334,1.2542372881355932,9.25,7.375,2.4745762711864407,0.10810810810810811,15,-66,67,5476,3481,64,4366,4.31748811353631,7.681145747868608,22500,0.006666666666666667,True,False,0.19404444444444444
450,1,224,152,10,444,13,0.49777777777777776,0.3377777777777778,0.022222222222222223,0.9866666666666667,0.028888888888888888,1.4736842105263157,22.4,15.2,2.9210526315789473,0.05803571428571429,72,-211,162,50176,23104,100,34048,5.41610040220442,12.328828005937952,202500,0.0022222222222222222,False,True,0.16813827160493827
250,1,108,102,11,245,13,0.432,0.408,0.044,0.98,0.052,1.0588235294117647,9.818181818181818,9.272727272727273,2.4019607843137254,0.12037037037037036,6,-95,113,11664,10404,121,11016,4.6913478822291435,10.099504938362077,62500,0.004,True,False,0.176256
350,0,129,127,11,340,14,0.36857142857142855,0.3628571428571429,0.03142857142857143,0.9714285714285714,0.04,1.015748031496063,11.727272727272727,11.545454545454545,2.677165354330709,0.10852713178294573,2,-115,138,16641,16129,121,16383,4.867534450455582,11.269427669584644,122500,0.002857142857142857,False,True,0.13373877551020408
50,1,23,19,6,45,6,0.46,0.38,0.12,0.9,0.12,1.2105263157894737,3.8333333333333335,3.1666666666666665,2.3684210526315788,0.2608695652173913,4,-17,25,529,361,36,437,3.1780538303479458,4.358898943540674,2500,0.02,False,False,0.1748
500,1,252,244,11,493,13,0.504,0.488,0.022,0.986,0.026,1.0327868852459017,22.90909090909091,22.181818181818183,2.0204918032786887,0.051587301587301584,8,-239,255,63504,59536,121,61488,5.53338948872752,15.620499351813308,250000,0.002,False,True,0.245952
300,0,89,89,11,281,13,0.2966666666666667,0.2966666666666667,0.03666666666666667,0.9366666666666666,0.043333333333333335,1.0,8.090909090909092,8.090909090909092,3.157303370786517,0.14606741573033707,0,-76,100,7921,7921,121,7921,4.499809670330265,9.433981132056603,90000,0.0033333333333333335,True,False,0.08801111111111112
300,0,92,92,10,291,12,0.30666666666666664,0.30666666666666664,0.03333333333333333,0.97,0.04,1.0,9.2,9.2,3.1630434782608696,0.13043478260869565,0,-80,102,8464,8464,100,8464,4.532599493153256,9.591663046625438,90000,0.0033333333333333335,True,False,0.09404444444444443
400,0,138,137,12,392,14,0.345,0.3425,0.03,0.98,0.035,1.0072992700729928,11.5,11.416666666666666,2.8613138686131387,0.10144927536231885,1,-124,149,19044,18769,144,18906,4.9344739331306915,11.704699910719626,160000,0.0025,False,True,0.1181625
250,0,81,78,11,241,14,0.324,0.312,0.044,0.964,0.056,1.0384615384615385,7.363636363636363,7.090909090909091,3.08974358974359,0.1728395061728395,3,-67,89,6561,6084,121,6318,4.406719247264253,8.831760866327848,62500,0.004,True,False,0.101088
500,1,241,202,12,500,14,0.482,0.404,0.024,1.0,0.028,1.193069306930693,20.083333333333332,16.833333333333332,2.4752475247524752,0.058091286307053944,39,-227,214,58081,40804,144,48682,5.488937726156687,14.212670403551895,250000,0.002,False,True,0.194728
250,0,92,86,11,243,14,0.368,0.344,0.044,0.972,0.056,1.069767441860465,8.363636363636363,7.818181818181818,2.8255813953488373,0.15217391304347827,6,-78,97,8464,7396,121,7912,4.532599493153256,9.273618495495704,62500,0.004,True,False,0.12659199999999998
350,1,148,148,10,342,11,0.4228571428571429,0.4228571428571429,0.02857142857142857,0.9771428571428571,0.03142857142857143,1.0,14.8,14.8,2.310810810810811,0.07432432432432433,0,-137,158,21904,21904,100,21904,5.003946305945459,12.165525060596439,122500,0.002857142857142857,False,True,0.17880816326530613
100,1,48,46,7,97,9,0.48,0.46,0.07,0.97,0.09,1.0434782608695652,6.857142857142857,6.571428571428571,2.108695652173913,0.1875,2,-39,53,2304,2116,49,2208,3.8918202981106265,6.782329983125268,10000,0.01,False,False,0.2208
400,0,124,123,12,391,15,0.31,0.3075,0.03,0.9775,0.0375,1.008130081300813,10.333333333333334,10.25,3.178861788617886,0.12096774193548387,1,-109,135,15376,15129,144,15252,4.8283137373023015,11.090536506409418,160000,0.0025,False,True,0.095325
200,1,98,87,9,186,10,0.49,0.435,0.045,0.93,0.05,1.1264367816091954,10.88888888888889,9.666666666666666,2.1379310344827585,0.10204081632653061,11,-88,96,9604,7569,81,8526,4.59511985013459,9.327379053088816,40000,0.005,True,False,0.21315
150,0,47,47,10,143,10,0.31333333333333335,0.31333333333333335,0.06666666666666667,0.9533333333333334,0.06666666666666667,1.0,4.7,4.7,3.0425531914893615,0.2127659574468085,0,-37,57,2209,2209,100,2209,3.871201010907891,6.855654600401044,22500,0.006666666666666667,True,False,0.0981777777777778
200,0,60,54,10,187,11,0.3,0.27,0.05,0.935,0.055,1.1111111111111112,6.0,5.4,3.462962962962963,0.18333333333333332,6,-49,64,3600,2916,100,3240,4.110873864173311,7.3484692283495345,40000,0.005,True,False,0.081
200,1,88,87,9,183,12,0.44,0.435,0.045,0.915,0.06,1.0114942528735633,9.777777777777779,9.666666666666666,2.103448275862069,0.13636363636363635,1,-76,96,7744,7569,81,7656,4.48863636973214,9.327379053088816,40000,0.005,True,False,0.1914
350,1,167,161,11,345,13,0.47714285714285715,0.46,0.03142857142857143,0.9857142857142858,0.037142857142857144,1.0372670807453417,15.181818181818182,14.636363636363637,2.142857142857143,0.07784431137724551,6,-154,172,27889,25921,121,26887,5.123963979403259,12.68857754044952,122500,0.002857142857142857,False,True,0.21948571428571428
350,1,173,147,11,339,13,0.4942857142857143,0.42,0.03142857142857143,0.9685714285714285,0.037142857142857144,1.1768707482993197,15.727272727272727,13.363636363636363,2.306122448979592,0.07514450867052024,26,-160,158,29929,21609,121,25431,5.159055299214529,12.12435565298214,122500,0.002857142857142857,False,True,0.20759999999999998
500,0,168,167,13,480,14,0.336,0.334,0.026,0.96,0.028,1.0059880239520957,12.923076923076923,12.846153846153847,2.874251497005988,0.08333333333333333,1,-154,180,28224,27889,169,28056,5.1298987149230735,12.922847983320086,250000,0.002,False,True,0.11222400000000002
450,1,188,178,12,444,13,0.4177777777777778,0.39555555555555555,0.02666666666666667,0.9866666666666667,0.028888888888888888,1.0561797752808988,15.666666666666666,14.833333333333334,2.49438202247191,0.06914893617021277,10,-175,190,35344,31684,144,33464,5.241747015059643,13.341664064126334,202500,0.0022222222222222222,False,True,0.16525432098765433
250,1,125,104,9,244,10,0.5,0.416,0.036,0.976,0.04,1.2019230769230769,13.88888888888889,11.555555555555555,2.3461538461538463,0.08,21,-115,113,15625,10816,81,13000,4.836281906951478,10.198039027185569,62500,0.004,True,False,0.208
400,0,128,122,13,392,13,0.32,0.305,0.0325,0.98,0.0325,1.0491803278688525,9.846153846153847,9.384615384615385,3.2131147540983607,0.1015625,6,-115,135,16384,14884,169,15616,4.859812404361672,11.045361017187261,160000,0.0025,False,True,0.0976
100,1,46,46,7,93,9,0.46,0.46,0.07,0.93,0.09,1.0,6.571428571428571,6.571428571428571,2.0217391304347827,0.1956521739130435,0,-37,53,2116,2116,49,2116,3.8501476017100584,6.782329983125268,10000,0.01,False,False,0.2116
50,1,24,15,7,46,8,0.48,0.3,0.14,0.92,0.16,1.6,3.4285714285714284,2.142857142857143,3.066666666666667,0.3333333333333333,9,-16,22,576,225,49,360,3.2188758248682006,3.872983346207417,2500,0.02,False,False,0.144
250,1,110,98,9,248,10,0.44,0.392,0.036,0.992,0.04,1.1224489795918366,12.222222222222221,10.88888888888889,2.5306122448979593,0.09090909090909091,12,-100,107,12100,9604,81,10780,4.709530201312334,9.899494936611665,62500,0.004,True,False,0.17248
150,0,42,42,10,147,12,0.28,0.28,0.06666666666666667,0.98,0.08,1.0,4.2,4.2,3.5,0.2857142857142857,0,-30,52,1764,1764,100,1764,3.7612001156935624,6.48074069840786,22500,0.006666666666666667,True,False,0.07840000000000001
100,1,46,46,7,98,8,0.46,0.46,0.07,0.98,0.08,1.0,6.571428571428571,6.571428571428571,2.130434782608696,0.17391304347826086,0,-38,53,2116,2116,49,2116,3.8501476017100584,6.782329983125268,10000,0.01,False,False,0.2116
500,1,214,209,15,496,17,0.428,0.418,0.03,0.992,0.034,1.0239234449760766,14.266666666666667,13.933333333333334,2.373205741626794,0.0794392523364486,5,-197,224,45796,43681,225,44726,5.3706380281276624,14.45683229480096,250000,0.002,False,True,0.17890399999999998
150,1,71,71,8,147,10,0.47333333333333333,0.47333333333333333,0.05333333333333334,0.98,0.06666666666666667,1.0,8.875,8.875,2.0704225352112675,0.14084507042253522,0,-61,79,5041,5041,64,5041,4.276666119016055,8.426149773176359,22500,0.006666666666666667,True,False,0.22404444444444443
50,0,20,16,7,45,7,0.4,0.32,0.14,0.9,0.14,1.25,2.857142857142857,2.2857142857142856,2.8125,0.35,4,-13,23,400,256,49,320,3.044522437723423,4.0,2500,0.02,False,False,0.128
150,0,46,41,10,149,12,0.30666666666666664,0.2733333333333333,0.06666666666666667,0.9933333333333333,0.08,1.1219512195121952,4.6,4.1,3.6341463414634148,0.2608695652173913,5,-34,51,2116,1681,100,1886,3.8501476017100584,6.4031242374328485,22500,0.006666666666666667,True,False,0.08382222222222221
250,0,81,78,10,242,12,0.324,0.312,0.04,0.968,0.048,1.0384615384615385,8.1,7.8,3.1025641025641026,0.14814814814814814,3,-69,88,6561,6084,100,6318,4.406719247264253,8.831760866327848,62500,0.004,True,False,0.101088
200,0,74,74,8,183,11,0.37,0.37,0.04,0.915,0.055,1.0,9.25,9.25,2.472972972972973,0.14864864864864866,0,-63,82,5476,5476,64,5476,4.31748811353631,8.602325267042627,40000,0.005,True,False,0.1369
400,1,195,170,10,391,12,0.4875,0.425,0.025,0.9775,0.03,1.1470588235294117,19.5,17.0,2.3,0.06153846153846154,25,-183,180,38025,28900,100,33150,5.278114659230517,13.038404810405298,160000,0.0025,False,True,0.2071875
100,1,56,41,7,98,8,0.56,0.41,0.07,0.98,0.08,1.3658536585365855,8.0,5.857142857142857,2.3902439024390243,0.14285714285714285,15,-48,48,3136,1681,49,2296,4.04305126783455,6.4031242374328485,10000,0.01,False,False,0.2296
450,1,191,184,10,443,12,0.42444444444444446,0.4088888888888889,0.022222222222222223,0.9844444444444445,0.02666666666666667,1.0380434782608696,19.1,18.4,2.407608695652174,0.06282722513089005,7,-179,194,36481,33856,100,35144,5.2574953720277815,13.564659966250536,202500,0.0022222222222222222,False,True,0.17355061728395063
400,1,177,172,12,396,15,0.4425,0.43,0.03,0.99,0.0375,1.0290697674418605,14.75,14.333333333333334,2.302325581395349,0.0847457627118644,5,-162,184,31329,29584,144,30444,5.181783550292085,13.114877048604,160000,0.0025,False,True,0.190275
25,0,11,10,6,23,6,0.44,0.4,0.24,0.92,0.24,1.1,1.8333333333333333,1.6666666666666667,2.3,0.5454545454545454,1,-5,16,121,100,36,110,2.4849066497880004,3.1622776601683795,625,0.04,False,False,0.17600000000000002
50,0,19,19,9,44,10,0.38,0.38,0.18,0.88,0.2,1.0,2.111111111111111,2.111111111111111,2.3157894736842106,0.5263157894736842,0,-9,28,361,361,81,361,2.995732273553991,4.358898943540674,2500,0.02,False,False,0.1444
500,1,226,211,14,493,17,0.452,0.422,0.028,0.986,0.034,1.0710900473933649,16.142857142857142,15.071428571428571,2.3364928909952605,0.0752212389380531,15,-209,225,51076,44521,196,47686,5.424950017481403,14.52583904633395,250000,0.002,False,True,0.190744
50,0,16,14,6,35,6,0.32,0.28,0.12,0.7,0.12,1.1428571428571428,2.6666666666666665,2.3333333333333335,2.5,0.375,2,-10,20,256,196,36,224,2.833213344056216,3.7416573867739413,2500,0.02,False,False,0.08960000000000001
25,1,12,11,5,22,5,0.48,0.44,0.2,0.88,0.2,1.0909090909090908,2.4,2.2,2.0,0.4166666666666667,1,-7,16,144,121,25,132,2.5649493574615367,3.3166247903554,625,0.04,False,False,0.2112
500,0,165,164,10,471,12,0.33,0.328,0.02,0.942,0.024,1.0060975609756098,16.5,16.4,2.8719512195121952,0.07272727272727272,1,-153,174,27225,26896,100,27060,5.111987788356544,12.806248474865697,250000,0.002,False,True,0.10824
500,0,177,166,11,472,14,0.354,0.332,0.022,0.944,0.028,1.0662650602409638,16.09090909090909,15.090909090909092,2.8433734939759034,0.07909604519774012,11,-163,177,31329,27556,121,29382,5.181783550292085,12.884098726725126,250000,0.002,False,True,0.117528
25,1,13,12,4,22,5,0.52,0.48,0.16,0.88,0.2,1.0833333333333333,3.25,3.0,1.8333333333333333,0.38461538461538464,1,-8,16,169,144,16,156,2.6390573296152584,3.4641016151377544,625,0.04,False,False,0.2496
25,0,12,8,4,21,6,0.48,0.32,0.16,0.84,0.24,1.5,3.0,2.0,2.625,0.5,4,-6,12,144,64,16,96,2.5649493574615367,2.8284271247461903,625,0.04,False,False,0.1536
400,0,128,115,11,391,13,0.32,0.2875,0.0275,0.9775,0.0325,1.1130434782608696,11.636363636363637,10.454545454545455,3.4,0.1015625,13,-115,126,16384,13225,121,14720,4.859812404361672,10.723805294763608,160000,0.0025,False,True,0.092
25,0,11,11,5,25,6,0.44,0.44,0.2,1.0,0.24,1.0,2.2,2.2,2.272727272727273,0.5454545454545454,0,-5,16,121,121,25,121,2.4849066497880004,3.3166247903554,625,0.04,False,False,0.1936
150,1,69,65,9,145,11,0.46,0.43333333333333335,0.06,0.9666666666666667,0.07333333333333333,1.0615384615384615,7.666666666666667,7.222222222222222,2.230769230769231,0.15942028985507245,4,-58,74,4761,4225,81,4485,4.248495242049359,8.06225774829855,22500,0.006666666666666667,True,False,0.19933333333333336
50,1,20,16,8,45,8,0.4,0.32,0.16,0.9,0.16,1.25,2.5,2.0,2.8125,0.4,4,-12,24,400,256,64,320,3.044522437723423,4.0,2500,0.02,False,False,0.128
300,0,92,90,10,290,14,0.30666666666666664,0.3,0.03333333333333333,0.9666666666666667,0.04666666666666667,1.0222222222222221,9.2,9.0,3.2222222222222223,0.15217391304347827,2,-78,100,8464,8100,100,8280,4.532599493153256,9.486832980505138,90000,0.0033333333333333335,True,False,0.09199999999999998
50,0,18,17,9,42,9,0.36,0.34,0.18,0.84,0.18,1.0588235294117647,2.0,1.8888888888888888,2.4705882352941178,0.5,1,-9,26,324,289,81,306,2.9444389791664403,4.123105625617661,2500,0.02,False,False,0.12240000000000001
450,0,127,127,11,424,12,0.2822222222222222,0.2822222222222222,0.024444444444444446,0.9422222222222222,0.02666666666666667,1.0,11.545454545454545,11.545454545454545,3.338582677165354,0.09448818897637795,0,-115,138,16129,16129,121,16129,4.852030263919617,11.269427669584644,202500,0.0022222222222222222,False,True,0.07964938271604938
150,1,73,72,10,144,11,0.4866666666666667,0.48,0.06666666666666667,0.96,0.07333333333333333,1.0138888888888888,7.3,7.2,2.0,0.1506849315068493,1,-62,82,5329,5184,100,5256,4.30406509320417,8.48528137423857,22500,0.006666666666666667,True,False,0.2336
450,0,140,132,11,446,14,0.3111111111111111,0.29333333333333333,0.024444444444444446,0.9911111111111112,0.03111111111111111,1.0606060606060606,12.727272727272727,12.0,3.378787878787879,0.1,8,-126,143,19600,17424,121,18480,4.948759890378168,11.489125293076057,202500,0.0022222222222222222,False,True,0.09125925925925926
100,1,43,39,8,99,9,0.43,0.39,0.08,0.99,0.09,1.1025641025641026,5.375,4.875,2.5384615384615383,0.20930232558139536,4,-34,47,1849,1521,64,1677,3.784189633918261,6.244997998398398,10000,0.01,False,False,0.16770000000000002
25,1,9,9,4,7,5,0.36,0.36,0.16,0.28,0.2,1.0,2.25,2.25,0.7777777777777778,0.5555555555555556,0,-4,13,81,81,16,81,2.302585092994046,3.0,625,0.04,False,False,0.1296
450,0,147,144,11,440,14,0.32666666666666666,0.32,0.024444444444444446,0.9777777777777777,0.03111111111111111,1.0208333333333333,13.363636363636363,13.090909090909092,3.0555555555555554,0.09523809523809523,3,-133,155,21609,20736,121,21168,4.997212273764115,12.0,202500,0.0022222222222222222,False,True,0.10453333333333334
50,0,19,17,7,48,8,0.38,0.34,0.14,0.96,0.16,1.1176470588235294,2.7142857142857144,2.4285714285714284,2.823529411764706,0.42105263157894735,2,-11,24,361,289,49,323,2.995732273553991,4.123105625617661,2500,0.02,False,False,0.1292
450,0,148,148,12,442,13,0.3288888888888889,0.3288888888888889,0.02666666666666667,0.9822222222222222,0.028888888888888888,1.0,12.333333333333334,12.333333333333334,2.9864864864864864,0.08783783783783784,0,-135,160,21904,21904,144,21904,5.003946305945459,12.165525060596439,202500,0.0022222222222222222,False,True,0.1081679012345679
25,0,12,9,7,22,8,0.48,0.36,0.28,0.88,0.32,1.3333333333333333,1.7142857142857142,1.2857142857142858,2.4444444444444446,0.6666666666666666,3,-4,16,144,81,49,108,2.5649493574615367,3.0,625,0.04,False,False,0.17279999999999998
25,1,11,9,4,18,5,0.44,0.36,0.16,0.72,0.2,1.2222222222222223,2.75,2.25,2.0,0.45454545454545453,2,-6,13,121,81,16,99,2.4849066497880004,3.0,625,0.04,False,False,0.15839999999999999
50,1,21,21,7,50,8,0.42,0.42,0.14,1.0,0.16,1.0,3.0,3.0,2.380952380952381,0.38095238095238093,0,-13,28,441,441,49,441,3.091042453358316,4.58257569495584,2500,0.02,False,False,0.17639999999999997
350,0,116,115,9,341,12,0.3314285714285714,0.32857142857142857,0.025714285714285714,0.9742857142857143,0.03428571428571429,1.008695652173913,12.88888888888889,12.777777777777779,2.965217391304348,0.10344827586206896,1,-104,124,13456,13225,81,13340,4.762173934797756,10.723805294763608,122500,0.002857142857142857,False,True,0.10889795918367347
150,1,76,62,9,146,9,0.5066666666666667,0.41333333333333333,0.06,0.9733333333333334,0.06,1.2258064516129032,8.444444444444445,6.888888888888889,2.3548387096774195,0.11842105263157894,14,-67,71,5776,3844,81,4712,4.343805421853684,7.874007874011811,22500,0.006666666666666667,True,False,0.20942222222222223
200,1,88,83,10,191,11,0.44,0.415,0.05,0.955,0.055,1.0602409638554218,8.8,8.3,2.3012048192771086,0.125,5,-77,93,7744,6889,100,7304,4.48863636973214,9.1104335791443,40000,0.005,True,False,0.18259999999999998
350,1,160,152,9,343,11,0.45714285714285713,0.4342857142857143,0.025714285714285714,0.98,0.03142857142857143,1.0526315789473684,17.77777777777778,16.88888888888889,2.2565789473684212,0.06875,8,-149,161,25600,23104,81,24320,5.081404364984463,12.328828005937952,122500,0.002857142857142857,False,True,0.19853061224489796
300,1,135,130,12,291,14,0.45,0.43333333333333335,0.04,0.97,0.04666666666666667,1.0384615384615385,11.25,10.833333333333334,2.2384615384615385,0.1037037037037037,5,-121,142,18225,16900,144,17550,4.912654885736052,11.40175425099138,90000,0.0033333333333333335,True,False,0.195
50,0,20,20,4,38,6,0.4,0.4,0.08,0.76,0.12,1.0,5.0,5.0,1.9,0.3,0,-14,24,400,400,16,400,3.044522437723423,4.47213595499958,2500,0.02,False,False,0.16000000000000003
450,1,192,191,10,441,13,0.4266666666666667,0.42444444444444446,0.022222222222222223,0.98,0.028888888888888888,1.0052356020942408,19.2,19.1,2.3089005235602094,0.06770833333333333,1,-179,201,36864,36481,100,36672,5.262690188904886,13.820274961085254,202500,0.0022222222222222222,False,True,0.1810962962962963
150,1,76,75,8,144,10,0.5066666666666667,0.5,0.05333333333333334,0.96,0.06666666666666667,1.0133333333333334,9.5,9.375,1.92,0.13157894736842105,1,-66,83,5776,5625,64,5700,4.343805421853684,8.660254037844387,22500,0.006666666666666667,True,False,0.25333333333333335
500,1,242,234,13,497,15,0.484,0.468,0.026,0.994,0.03,1.0341880341880343,18.615384615384617,18.0,2.123931623931624,0.06198347107438017,8,-227,247,58564,54756,169,56628,5.493061443340548,15.297058540778355,250000,0.002,False,True,0.22651200000000002
50,0,17,17,8,46,9,0.34,0.34,0.16,0.92,0.18,1.0,2.125,2.125,2.7058823529411766,0.5294117647058824,0,-8,25,289,289,64,289,2.8903717578961645,4.123105625617661,2500,0.02,False,False,0.11560000000000002
400,1,183,172,11,394,13,0.4575,0.43,0.0275,0.985,0.0325,1.063953488372093,16.636363636363637,15.636363636363637,2.2906976744186047,0.07103825136612021,11,-170,183,33489,29584,121,31476,5.214935757608986,13.114877048604,160000,0.0025,False,True,0.196725
500,1,233,228,13,490,16,0.466,0.456,0.026,0.98,0.032,1.0219298245614035,17.923076923076923,17.53846153846154,2.1491228070175437,0.06866952789699571,5,-217,241,54289,51984,169,53124,5.455321115357702,15.0996688705415,250000,0.002,False,True,0.21249600000000002
400,0,121,121,10,345,12,0.3025,0.3025,0.025,0.8625,0.03,1.0,12.1,12.1,2.8512396694214877,0.09917355371900827,0,-109,131,14641,14641,100,14641,4.804021044733257,11.0,160000,0.0025,False,True,0.09150625
350,0,125,125,11,350,14,0.35714285714285715,0.35714285714285715,0.03142857142857143,1.0,0.04,1.0,11.363636363636363,11.363636363636363,2.8,0.112,0,-111,136,15625,15625,121,15625,4.836281906951478,11.180339887498949,122500,0.002857142857142857,False,True,0.12755102040816327
50,1,20,19,6,46,7,0.4,0.38,0.12,0.92,0.14,1.0526315789473684,3.3333333333333335,3.1666666666666665,2.4210526315789473,0.35,1,-13,25,400,361,36,380,3.044522437723423,4.358898943540674,2500,0.02,False,False,0.15200000000000002
450,1,213,191,11,433,12,0.47333333333333333,0.42444444444444446,0.024444444444444446,0.9622222222222222,0.02666666666666667,1.1151832460732984,19.363636363636363,17.363636363636363,2.2670157068062826,0.056338028169014086,22,-201,202,45369,36481,121,40683,5.365976015021851,13.820274961085254,202500,0.0022222222222222222,False,True,0.2009037037037037
100,0,30,30,9,98,10,0.3,0.3,0.09,0.98,0.1,1.0,3.3333333333333335,3.3333333333333335,3.2666666666666666,0.3333333333333333,0,-20,39,900,900,81,900,3.4339872044851463,5.477225575051661,10000,0.01,False,False,0.09
250,1,115,100,9,245,11,0.46,0.4,0.036,0.98,0.044,1.15,12.777777777777779,11.11111111111111,2.45,0.09565217391304348,15,-104,109,13225,10000,81,11500,4.7535901911063645,10.0,62500,0.004,True,False,0.18400000000000002
350,0,102,102,10,333,13,0.2914285714285714,0.2914285714285714,0.02857142857142857,0.9514285714285714,0.037142857142857144,1.0,10.2,10.2,3.264705882352941,0.12745098039215685,0,-89,112,10404,10404,100,10404,4.634728988229636,10.099504938362077,122500,0.002857142857142857,False,True,0.08493061224489795
400,1,170,170,12,394,16,0.425,0.425,0.03,0.985,0.04,1.0,14.166666666666666,14.166666666666666,2.3176470588235296,0.09411764705882353,0,-154,182,28900,28900,144,28900,5.14166355650266,13.038404810405298,160000,0.0025,False,True,0.18062499999999998
100,1,47,44,9,96,10,0.47,0.44,0.09,0.96,0.1,1.0681818181818181,5.222222222222222,4.888888888888889,2.1818181818181817,0.2127659574468085,3,-37,53,2209,1936,81,2068,3.871201010907891,6.6332495807108,10000,0.01,False,False,0.20679999999999998
100,0,29,26,8,99,10,0.29,0.26,0.08,0.99,0.1,1.1153846153846154,3.625,3.25,3.8076923076923075,0.3448275862068966,3,-19,34,841,676,64,754,3.4011973816621555,5.0990195135927845,10000,0.01,False,False,0.0754
200,0,72,72,10,184,13,0.36,0.36,0.05,0.92,0.065,1.0,7.2,7.2,2.5555555555555554,0.18055555555555555,0,-59,82,5184,5184,100,5184,4.290459441148391,8.48528137423857,40000,0.005,True,False,0.1296
350,1,177,136,10,344,12,0.5057142857142857,0.38857142857142857,0.02857142857142857,0.9828571428571429,0.03428571428571429,1.3014705882352942,17.7,13.6,2.5294117647058822,0.06779661016949153,41,-165,146,31329,18496,100,24072,5.181783550292085,11.661903789690601,122500,0.002857142857142857,False,True,0.19650612244897958
500,0,156,154,11,490,14,0.312,0.308,0.022,0.98,0.028,1.0129870129870129,14.181818181818182,14.0,3.1818181818181817,0.08974358974358974,2,-142,165,24336,23716,121,24024,5.056245805348308,12.409673645990857,250000,0.002,False,True,0.096096
50,0,19,19,8,45,9,0.38,0.38,0.16,0.9,0.18,1.0,2.375,2.375,2.3684210526315788,0.47368421052631576,0,-10,27,361,361,64,361,2.995732273553991,4.358898943540674,2500,0.02,False,False,0.1444
100,1,54,54,8,95,9,0.54,0.54,0.08,0.95,0.09,1.0,6.75,6.75,1.7592592592592593,0.16666666666666666,0,-45,62,2916,2916,64,2916,4.007333185232471,7.3484692283495345,10000,0.01,False,False,0.2916
250,1,116,105,10,247,11,0.464,0.42,0.04,0.988,0.044,1.1047619047619048,11.6,10.5,2.3523809523809525,0.09482758620689655,11,-105,115,13456,11025,100,12180,4.762173934797756,10.246950765959598,62500,0.004,True,False,0.19488
